-3.436347469687461853e-02,-4.575183615088462830e-02,-2.621215954422950745e-02,1.708114705979824066e-02,-1.900277216918766499e-03
-6.172440946102142334e-02,-6.146396696567535400e-02,-3.922342881560325623e-02,-2.760129235684871674e-02,-9.754307568073272705e-03
-2.364880032837390900e-02,-3.956524282693862915e-02,5.094837397336959839e-03,2.621564082801342010e-02,1.554130017757415771e-02
8.819418959319591522e-03,1.340825296938419342e-02,3.390952572226524353e-02,4.859771579504013062e-02,5.917736142873764038e-02
1.416680868715047836e-02,5.557555239647626877e-03,3.445897251367568970e-02,4.668122529983520508e-02,3.801057487726211548e-02
