2.688956260681152344e-02,4.292473196983337402e-03,-5.133796017616987228e-03,-2.209691301686689258e-04,7.328893058001995087e-03
1.207525376230478287e-02,-8.343174122273921967e-03,-3.483048826456069946e-02,-1.020013447850942612e-02,-1.005118526518344879e-02
-2.090602414682507515e-03,-3.019241802394390106e-02,-2.733747288584709167e-02,5.872116889804601669e-03,1.729883626103401184e-02
9.558114223182201385e-03,-7.466707378625869751e-03,-2.631800435483455658e-02,-6.075406912714242935e-03,-4.079844336956739426e-03
2.169404178857803345e-02,1.162976678460836411e-02,6.410902366042137146e-03,2.062764391303062439e-02,3.111230768263339996e-02
