-1.202754303812980652e-02,6.947676185518503189e-03,-2.668750938028097153e-03,7.126532960683107376e-03,-8.762844838201999664e-03
1.029948331415653229e-02,-9.924133308231830597e-03,5.479295272380113602e-03,2.355263195931911469e-02,8.947140537202358246e-03
-8.269456215202808380e-03,-2.083058282732963562e-02,2.692735521122813225e-03,-1.569763058796525002e-03,-9.437775239348411560e-03
-1.158897578716278076e-02,-2.125065401196479797e-02,-1.287114247679710388e-02,-1.738123968243598938e-02,-1.678694412112236023e-02
7.228844333440065384e-03,-2.174340421333909035e-03,-2.754628192633390427e-03,-1.888411864638328552e-02,-2.078776061534881592e-02
